date,site_code,sku,quantity
2021-02-01,CO112,1004,29
2021-02-01,CO113,1000,16
2021-02-01,CO113,1001,14
2021-02-01,CO113,1002,24
2021-02-01,CO113,1003,12
2021-02-01,CO113,1004,35
2021-02-01,PE114,1000,43
2021-02-01,PE114,1001,23
2021-02-01,EC115,1000,18
2021-02-01,EC115,1001,28
2021-02-01,EC115,1002,22
2021-02-01,CO116,1000,39
2021-02-01,CO116,1001,20
2021-02-01,CO116,1003,56
2021-02-01,MX117,1000,16
2021-02-01,MX117,1001,6
2021-02-01,MX117,1002,5
2021-02-01,MX117,1003,16
2021-02-01,MX117,1004,25
2021-02-01,EC118,1000,17
2021-02-01,EC118,1001,16
2021-02-01,EC118,1004,33
2021-02-01,CA119,1000,28
2021-02-01,CA119,1001,8
2021-02-01,CA119,1002,11
2021-02-01,CA119,1003,11
2021-02-01,CA119,1004,12
2021-02-02,US100,1000,45
2021-02-02,US100,1001,31
2021-02-02,US100,1003,110
2021-02-02,PE101,1000,1
2021-02-02,PE101,1001,29
2021-02-02,PE101,1002,12
2021-02-02,PE101,1003,48
2021-02-02,CO102,1000,51
2021-02-02,CO102,1001,34
2021-02-02,CO102,1002,31
2021-02-02,CO102,1003,41
2021-02-02,CO102,1004,62
2021-02-02,CO103,1000,32
2021-02-02,CO103,1001,11
2021-02-02,CO103,1002,37
2021-02-02,CO103,1003,23
2021-02-02,CO103,1004,49
2021-02-02,CO104,1000,6
2021-02-02,CO104,1001,15
2021-02-02,CO104,1003,49
2021-02-02,CO104,1004,38
2021-02-02,CA105,1000,8
2021-02-02,CA105,1002,31
2021-02-02,CA105,1003,63
2021-02-02,CA105,1004,52
2021-02-02,MX106,1000,31
2021-02-02,MX106,1001,4
2021-02-02,MX106,1002,40
2021-02-02,MX106,1003,45
2021-02-02,MX107,1000,17
2021-02-02,MX107,1001,19
2021-02-02,MX107,1002,31
2021-02-02,MX107,1003,35
2021-02-02,MX107,1004,4
2021-02-02,CO108,1000,25
2021-02-02,CO108,1001,9
2021-02-02,CO108,1002,9
2021-02-02,CO108,1003,16
2021-02-02,CO108,1004,61
2021-02-02,EC109,1000,3
2021-02-02,EC109,1001,8
2021-02-02,EC109,1003,31
2021-02-02,EC109,1004,23
2021-02-02,EC110,1000,8
2021-02-02,EC110,1001,14
2021-02-02,EC110,1002,5
2021-02-02,EC110,1003,6
2021-02-02,EC110,1004,74
2021-02-02,CA111,1001,47
2021-02-02,CA111,1002,26
2021-02-02,CA111,1003,21
2021-02-02,CA111,1004,96
2021-02-02,CO112,1000,31
2021-02-02,CO112,1001,16
2021-02-02,CO112,1002,8
2021-02-02,CO112,1004,21
2021-02-02,CO113,1000,8
2021-02-02,CO113,1001,2
2021-02-02,CO113,1002,26
2021-02-02,CO113,1004,27
2021-02-02,PE114,1000,31
2021-02-02,PE114,1001,11
2021-02-02,EC115,1000,15
2021-02-02,EC115,1001,18
2021-02-02,EC115,1002,5
2021-02-02,CO116,1000,19
2021-02-02,CO116,1001,8
2021-02-02,CO116,1003,25
2021-02-02,MX117,1000,21
2021-02-02,MX117,1001,4
2021-02-02,MX117,1002,10
2021-02-02,MX117,1003,22
2021-02-02,MX117,1004,20
2021-02-02,EC118,1000,13
2021-02-02,EC118,1001,6
2021-02-02,EC118,1004,7
2021-02-02,CA119,1000,11
2021-02-02,CA119,1001,12
2021-02-02,CA119,1002,8
2021-02-02,CA119,1003,35
2021-02-02,CA119,1004,33
2021-02-03,US100,1000,16
2021-02-03,US100,1001,16
2021-02-03,US100,1003,93
2021-02-03,US100,1004,115
2021-02-03,PE101,1000,5
2021-02-03,PE101,1001,15
2021-02-03,PE101,1002,7
2021-02-03,PE101,1003,29
2021-02-03,CO102,1000,7
2021-02-03,CO102,1001,5
2021-02-03,CO102,1002,14
2021-02-03,CO102,1003,30
2021-02-03,CO102,1004,81
2021-02-03,CO103,1000,26
2021-02-03,CO103,1002,19
2021-02-03,CO103,1003,4
2021-02-03,CO103,1004,2
2021-02-03,CO104,1000,31
2021-02-03,CO104,1001,12
2021-02-03,CO104,1003,45
2021-02-03,CO104,1004,1
2021-02-03,CA105,1000,44
2021-02-03,CA105,1001,27
2021-02-03,CA105,1002,86
2021-02-03,CA105,1003,8
2021-02-03,CA105,1004,87
2021-02-03,MX106,1000,43
2021-02-03,MX106,1001,15
2021-02-03,MX106,1002,57
2021-02-03,MX106,1003,52
2021-02-03,MX107,1000,27
2021-02-03,MX107,1001,13
2021-02-03,MX107,1002,28
2021-02-03,MX107,1003,18
2021-02-03,MX107,1004,32
2021-02-03,CO108,1000,19
2021-02-03,CO108,1001,8
2021-02-03,CO108,1003,43
2021-02-03,CO108,1004,44
2021-02-03,EC109,1000,14
2021-02-03,EC109,1003,34
2021-02-03,EC109,1004,25
2021-02-03,EC110,1000,53
2021-02-03,EC110,1001,31
2021-02-03,EC110,1002,64
2021-02-03,EC110,1003,53
2021-02-03,EC110,1004,38
2021-02-03,CA111,1001,50
2021-02-03,CA111,1002,42
2021-02-03,CA111,1003,19
2021-02-03,CA111,1004,71
2021-02-03,CO112,1000,2
2021-02-03,CO112,1001,20
2021-02-03,CO112,1002,16
2021-02-03,CO112,1003,5
2021-02-03,CO112,1004,20
2021-02-03,CO113,1000,4
2021-02-03,CO113,1001,13
2021-02-03,CO113,1002,5
2021-02-03,CO113,1004,33
2021-02-03,PE114,1000,48
2021-02-03,PE114,1001,10
2021-02-03,EC115,1000,11
2021-02-03,EC115,1001,16
2021-02-03,EC115,1002,7
2021-02-03,EC115,1004,4
2021-02-03,CO116,1000,13
2021-02-03,CO116,1001,4
2021-02-03,CO116,1003,11
2021-02-03,MX117,1000,7
2021-02-03,MX117,1001,7
2021-02-03,MX117,1002,6
2021-02-03,MX117,1003,23
2021-02-03,MX117,1004,5
2021-02-03,EC118,1000,18
2021-02-03,EC118,1001,4
2021-02-03,EC118,1003,28
2021-02-03,EC118,1004,25
2021-02-03,CA119,1000,19
2021-02-03,CA119,1001,5
2021-02-03,CA119,1002,29
2021-02-03,CA119,1003,29
2021-02-03,CA119,1004,38
2021-02-04,US100,1000,100
2021-02-04,US100,1001,53
2021-02-04,US100,1003,72
2021-02-04,US100,1004,41
2021-02-04,PE101,1000,28
2021-02-04,PE101,1001,7
2021-02-04,PE101,1002,31
2021-02-04,PE101,1003,54
2021-02-04,CO102,1000,24
2021-02-04,CO102,1001,41
2021-02-04,CO102,1002,81
2021-02-04,CO102,1003,42
2021-02-04,CO102,1004,55
2021-02-04,CO103,1000,23
2021-02-04,CO103,1001,14
2021-02-04,CO103,1002,6
2021-02-04,CO103,1003,6
2021-02-04,CO104,1000,22
2021-02-04,CO104,1001,24
2021-02-04,CO104,1003,26
2021-02-04,CO104,1004,40
2021-02-04,CA105,1000,22
2021-02-04,CA105,1001,19
2021-02-04,CA105,1002,31
2021-02-04,CA105,1003,8
2021-02-04,CA105,1004,28
2021-02-04,MX106,1000,4
2021-02-04,MX106,1001,11
2021-02-04,MX106,1002,59
2021-02-04,MX106,1003,44
2021-02-04,MX107,1001,7
2021-02-04,MX107,1002,11
2021-02-04,MX107,1003,27
2021-02-04,MX107,1004,33
2021-02-04,CO108,1000,8
2021-02-04,CO108,1001,5
2021-02-04,CO108,1002,30
2021-02-04,CO108,1003,9
2021-02-04,CO108,1004,26
2021-02-04,EC109,1000,21
2021-02-04,EC109,1001,15
2021-02-04,EC109,1003,35
2021-02-04,EC109,1004,47
2021-02-04,EC110,1000,32
2021-02-04,EC110,1001,13
2021-02-04,EC110,1002,17
2021-02-04,EC110,1003,42
2021-02-04,EC110,1004,5
2021-02-04,CA111,1001,41
2021-02-04,CA111,1002,102
2021-02-04,CA111,1003,34
2021-02-04,CA111,1004,6
2021-02-04,CO112,1001,21
2021-02-04,CO112,1002,7
2021-02-04,CO112,1003,3
2021-02-04,CO112,1004,19
2021-02-04,CO113,1000,2
2021-02-04,CO113,1001,4
2021-02-04,CO113,1002,35
2021-02-04,CO113,1004,15
2021-02-04,PE114,1000,32
2021-02-04,PE114,1001,6
2021-02-04,EC115,1000,37
2021-02-04,EC115,1001,8
2021-02-04,EC115,1002,23
2021-02-04,EC115,1004,51
2021-02-04,CO116,1000,35
2021-02-04,CO116,1001,16
2021-02-04,CO116,1002,44
2021-02-04,CO116,1003,5
2021-02-04,MX117,1000,21
2021-02-04,MX117,1001,4
2021-02-04,MX117,1002,15
2021-02-04,MX117,1003,10
2021-02-04,MX117,1004,22
2021-02-04,EC118,1000,3
2021-02-04,EC118,1001,19
2021-02-04,EC118,1003,38
2021-02-04,EC118,1004,23
2021-02-04,CA119,1000,13
2021-02-04,CA119,1001,23
2021-02-04,CA119,1002,24
2021-02-04,CA119,1003,18
2021-02-04,CA119,1004,12
2021-02-05,US100,1000,87
2021-02-05,US100,1001,31
2021-02-05,US100,1002,78
2021-02-05,US100,1003,32
2021-02-05,US100,1004,157
2021-02-05,PE101,1001,40
2021-02-05,PE101,1002,19
2021-02-05,PE101,1003,47
2021-02-05,CO102,1000,58
2021-02-05,CO102,1001,13
2021-02-05,CO102,1002,14
2021-02-05,CO102,1003,69
2021-02-05,CO103,1000,36
2021-02-05,CO103,1003,10
2021-02-05,CO104,1000,46
2021-02-05,CO104,1001,10
2021-02-05,CO104,1003,27
2021-02-05,CO104,1004,39
2021-02-05,CA105,1000,27
2021-02-05,CA105,1001,13
2021-02-05,CA105,1002,79
2021-02-05,CA105,1003,8
2021-02-05,CA105,1004,89
2021-02-05,MX106,1000,16
2021-02-05,MX106,1001,12
2021-02-05,MX106,1002,19
2021-02-05,MX106,1003,42
2021-02-05,MX107,1000,27
2021-02-05,MX107,1001,7
2021-02-05,MX107,1002,10
2021-02-05,MX107,1003,9
2021-02-05,MX107,1004,23
2021-02-05,CO108,1000,41
2021-02-05,CO108,1001,11
2021-02-05,CO108,1002,57
2021-02-05,CO108,1003,65
2021-02-05,EC109,1000,56
2021-02-05,EC109,1001,39
2021-02-05,EC109,1003,20
2021-02-05,EC109,1004,35
2021-02-05,EC110,1000,42
2021-02-05,EC110,1001,21
2021-02-05,EC110,1002,41
2021-02-05,EC110,1003,53
2021-02-05,EC110,1004,47
2021-02-05,CA111,1001,27
2021-02-05,CA111,1002,154
2021-02-05,CA111,1003,54
2021-02-05,CA111,1004,63
2021-02-05,CO112,1000,37
2021-02-05,CO112,1001,18
2021-02-05,CO112,1003,30
2021-02-05,CO112,1004,27
2021-02-05,CO113,1000,4
2021-02-05,CO113,1002,38
2021-02-05,CO113,1004,24
2021-02-05,PE114,1000,60
2021-02-05,PE114,1001,15
2021-02-05,PE114,1002,75
2021-02-05,EC115,1000,35
2021-02-05,EC115,1001,4
2021-02-05,EC115,1002,30
2021-02-05,EC115,1004,15
2021-02-05,CO116,1000,28
2021-02-05,CO116,1001,2
2021-02-05,CO116,1002,32
2021-02-05,CO116,1003,14
2021-02-05,MX117,1000,20
2021-02-05,MX117,1001,18
2021-02-05,MX117,1003,30
2021-02-05,MX117,1004,36
2021-02-05,EC118,1000,6
2021-02-05,EC118,1001,15
2021-02-05,EC118,1004,43
2021-02-05,CA119,1000,33
2021-02-05,CA119,1001,4
2021-02-05,CA119,1002,36
2021-02-05,CA119,1003,8
2021-02-05,CA119,1004,15
2021-02-06,US100,1000,67
2021-02-06,US100,1001,34
2021-02-06,US100,1002,86
2021-02-06,US100,1003,93
2021-02-06,US100,1004,110
2021-02-06,PE101,1000,45
2021-02-06,PE101,1001,44
2021-02-06,PE101,1002,57
2021-02-06,PE101,1003,101
2021-02-06,CO102,1000,83
2021-02-06,CO102,1001,42
2021-02-06,CO102,1002,77
2021-02-06,CO102,1003,54
2021-02-06,CO102,1004,135
2021-02-06,CO103,1000,41
2021-02-06,CO103,1001,11
2021-02-06,CO103,1003,37
2021-02-06,CO104,1000,44
2021-02-06,CO104,1001,27
2021-02-06,CO104,1003,8
2021-02-06,CO104,1004,85
2021-02-06,CA105,1000,75
2021-02-06,CA105,1001,17
2021-02-06,CA105,1002,136
2021-02-06,CA105,1003,121
2021-02-06,CA105,1004,80
2021-02-06,MX106,1000,31
2021-02-06,MX106,1001,36
2021-02-06,MX106,1003,65
2021-02-06,MX106,1004,37
2021-02-06,MX107,1000,20
2021-02-06,MX107,1001,17
2021-02-06,MX107,1002,59
2021-02-06,MX107,1003,18
2021-02-06,MX107,1004,53
2021-02-06,CO108,1000,59
2021-02-06,CO108,1001,42
2021-02-06,CO108,1003,8
2021-02-06,EC109,1000,16
2021-02-06,EC109,1001,2
2021-02-06,EC109,1003,20
2021-02-06,EC109,1004,26
2021-02-06,EC110,1000,33
2021-02-06,EC110,1001,36
2021-02-06,EC110,1002,29
2021-02-06,EC110,1003,47
2021-02-06,EC110,1004,33
2021-02-06,CA111,1001,22
2021-02-06,CA111,1002,77
2021-02-06,CA111,1003,62
2021-02-06,CA111,1004,23
2021-02-06,CO112,1000,23
2021-02-06,CO112,1001,17
2021-02-06,CO112,1002,53
2021-02-06,CO112,1003,23
2021-02-06,CO112,1004,12
2021-02-06,CO113,1000,32
2021-02-06,CO113,1001,24
2021-02-06,CO113,1002,57
2021-02-06,CO113,1004,2
2021-02-06,PE114,1000,51
2021-02-06,PE114,1001,25
2021-02-06,PE114,1002,26
2021-02-06,PE114,1003,83
2021-02-06,EC115,1000,15
2021-02-06,EC115,1001,18
2021-02-06,EC115,1002,74
2021-02-06,EC115,1004,60
2021-02-06,CO116,1000,38
2021-02-06,CO116,1002,54
2021-02-06,CO116,1003,45
2021-02-06,CO116,1004,34
2021-02-06,MX117,1000,37
2021-02-06,MX117,1003,43
2021-02-06,MX117,1004,53
2021-02-06,EC118,1000,39
2021-02-06,EC118,1001,5
2021-02-06,EC118,1003,47
2021-02-06,EC118,1004,10
2021-02-06,CA119,1000,27
2021-02-06,CA119,1001,11
2021-02-06,CA119,1002,7
2021-02-06,CA119,1003,21
2021-02-06,CA119,1004,18
2021-02-07,US100,1000,22
2021-02-07,US100,1001,12
2021-02-07,US100,1002,45
2021-02-07,US100,1003,124
2021-02-07,US100,1004,26
2021-02-07,PE101,1000,56
2021-02-07,PE101,1001,11
2021-02-07,PE101,1002,10
2021-02-07,PE101,1003,59
2021-02-07,CO102,1000,25
2021-02-07,CO102,1001,4
2021-02-07,CO102,1002,73
2021-02-07,CO102,1003,42
2021-02-07,CO102,1004,117
2021-02-07,CO103,1000,38
2021-02-07,CO103,1001,22
2021-02-07,CO103,1003,34
2021-02-07,CO104,1000,5
2021-02-07,CO104,1001,30
2021-02-07,CO104,1003,21
2021-02-07,CO104,1004,31
2021-02-07,CA105,1000,12
2021-02-07,CA105,1001,22
2021-02-07,CA105,1002,115
2021-02-07,CA105,1003,5
2021-02-07,CA105,1004,52
2021-02-07,MX106,1000,21
2021-02-07,MX106,1001,34
2021-02-07,MX106,1003,74
2021-02-07,MX106,1004,34
2021-02-07,MX107,1000,40
2021-02-07,MX107,1001,8
2021-02-07,MX107,1002,21
2021-02-07,MX107,1003,11
2021-02-07,MX107,1004,46
2021-02-07,CO108,1000,59
2021-02-07,CO108,1001,22
2021-02-07,CO108,1003,48
2021-02-07,EC109,1000,18
2021-02-07,EC109,1001,39
2021-02-07,EC110,1000,14
2021-02-07,EC110,1001,45
2021-02-07,EC110,1002,93
2021-02-07,EC110,1003,54
2021-02-07,EC110,1004,22
2021-02-07,CA111,1000,12
2021-02-07,CA111,1001,28
2021-02-07,CA111,1002,77
2021-02-07,CA111,1003,136
2021-02-07,CA111,1004,156
2021-02-07,CO112,1000,25
2021-02-07,CO112,1001,6
2021-02-07,CO112,1002,1
2021-02-07,CO112,1003,23
2021-02-07,CO112,1004,52
2021-02-07,CO113,1000,38
2021-02-07,CO113,1001,4
2021-02-07,CO113,1002,46
2021-02-07,CO113,1003,13
2021-02-07,CO113,1004,42
2021-02-07,PE114,1000,61
2021-02-07,PE114,1001,38
2021-02-07,PE114,1002,29
2021-02-07,PE114,1003,22
2021-02-07,EC115,1000,12
2021-02-07,EC115,1001,9
2021-02-07,EC115,1002,18
2021-02-07,EC115,1004,47
2021-02-07,CO116,1001,2
2021-02-07,CO116,1003,34
2021-02-07,CO116,1004,8
2021-02-07,MX117,1000,5
2021-02-07,MX117,1001,5
2021-02-07,MX117,1003,1
2021-02-07,MX117,1004,8
2021-02-07,EC118,1000,35
2021-02-07,EC118,1001,8
2021-02-07,EC118,1003,15
2021-02-07,EC118,1004,4
2021-02-07,CA119,1000,30
2021-02-07,CA119,1001,10
2021-02-07,CA119,1002,54
2021-02-07,CA119,1003,40
2021-02-07,CA119,1004,2
2021-02-08,US100,1000,55
2021-02-08,US100,1001,15
2021-02-08,US100,1002,55
2021-02-08,US100,1003,109
2021-02-08,US100,1004,10
2021-02-08,PE101,1000,16
2021-02-08,PE101,1001,33
2021-02-08,PE101,1003,25
2021-02-08,CO102,1000,51
2021-02-08,CO102,1001,22
2021-02-08,CO102,1002,9
2021-02-08,CO102,1003,37
2021-02-08,CO102,1004,33
2021-02-08,CO103,1001,6
2021-02-08,CO103,1003,25
2021-02-08,CO104,1000,37
2021-02-08,CO104,1003,28
2021-02-08,CO104,1004,8
2021-02-08,CA105,1000,29
2021-02-08,CA105,1001,33
2021-02-08,CA105,1002,86
2021-02-08,CA105,1004,31
2021-02-08,MX106,1000,32
2021-02-08,MX106,1001,11
2021-02-08,MX106,1002,16
2021-02-08,MX106,1003,39
2021-02-08,MX106,1004,22
2021-02-08,MX107,1000,24
2021-02-08,MX107,1001,7
2021-02-08,MX107,1002,4
2021-02-08,MX107,1003,11
2021-02-08,MX107,1004,23
2021-02-08,CO108,1000,4
2021-02-08,CO108,1001,6
2021-02-08,CO108,1003,19
2021-02-08,EC109,1000,35
2021-02-08,EC109,1001,5
2021-02-08,EC110,1001,16
2021-02-08,EC110,1002,9
2021-02-08,EC110,1003,51
2021-02-08,EC110,1004,59
2021-02-08,CA111,1000,13
2021-02-08,CA111,1001,58
2021-02-08,CA111,1002,134
2021-02-08,CA111,1003,69
2021-02-08,CA111,1004,31
2021-02-08,CO112,1000,24
2021-02-08,CO112,1001,5
2021-02-08,CO112,1002,29
2021-02-08,CO112,1003,15
2021-02-08,CO112,1004,36
2021-02-08,CO113,1000,22
2021-02-08,CO113,1001,11
2021-02-08,CO113,1002,31
2021-02-08,CO113,1003,11
2021-02-08,CO113,1004,17
2021-02-08,PE114,1000,17
2021-02-08,PE114,1002,6
2021-02-08,PE114,1004,6
2021-02-08,EC115,1000,9
2021-02-08,EC115,1001,13
2021-02-08,EC115,1002,39
2021-02-08,EC115,1004,10
2021-02-08,CO116,1001,13
2021-02-08,CO116,1003,26
2021-02-08,CO116,1004,19
2021-02-08,MX117,1000,14
2021-02-08,MX117,1001,3
2021-02-08,MX117,1002,33
2021-02-08,MX117,1003,2
2021-02-08,MX117,1004,35
2021-02-08,EC118,1000,6
2021-02-08,EC118,1001,14
2021-02-08,EC118,1003,7
2021-02-08,EC118,1004,26
2021-02-08,CA119,1000,15
2021-02-08,CA119,1001,16
2021-02-08,CA119,1002,12
2021-02-08,CA119,1003,24
2021-02-08,CA119,1004,17
2021-02-09,US100,1000,36
2021-02-09,US100,1001,60
2021-02-09,US100,1002,23
2021-02-09,US100,1003,72
2021-02-09,US100,1004,46
2021-02-09,PE101,1000,11
2021-02-09,PE101,1001,23
2021-02-09,PE101,1002,37
2021-02-09,PE101,1003,6
2021-02-09,PE101,1004,29
2021-02-09,CO102,1000,34
2021-02-09,CO102,1001,28
2021-02-09,CO102,1002,36
2021-02-09,CO102,1004,8
2021-02-09,CO103,1000,28
2021-02-09,CO103,1001,5
2021-02-09,CO103,1002,29
2021-02-09,CO103,1003,37
2021-02-09,CO104,1000,17
2021-02-09,CO104,1001,2
2021-02-09,CO104,1003,12
2021-02-09,CO104,1004,32
2021-02-09,CA105,1000,43
2021-02-09,CA105,1001,32
2021-02-09,CA105,1002,69
2021-02-09,MX106,1000,40
2021-02-09,MX106,1001,31
2021-02-09,MX106,1002,25
2021-02-09,MX106,1003,8
2021-02-09,MX107,1001,13
2021-02-09,MX107,1002,13
2021-02-09,MX107,1003,12
2021-02-09,MX107,1004,35
2021-02-09,CO108,1000,24
2021-02-09,CO108,1001,11
2021-02-09,CO108,1003,34
2021-02-09,EC109,1001,20
2021-02-09,EC109,1004,9
2021-02-09,EC110,1000,54
2021-02-09,EC110,1001,20
2021-02-09,EC110,1002,9
2021-02-09,EC110,1003,5
2021-02-09,EC110,1004,42
2021-02-09,CA111,1000,86
2021-02-09,CA111,1001,12
2021-02-09,CA111,1002,141
2021-02-09,CA111,1003,57
2021-02-09,CO112,1000,21
2021-02-09,CO112,1001,18
2021-02-09,CO112,1002,39
2021-02-09,CO112,1003,6
2021-02-09,CO112,1004,3
2021-02-09,CO113,1000,25
2021-02-09,CO113,1001,13
2021-02-09,CO113,1003,13
2021-02-09,CO113,1004,1
2021-02-09,PE114,1000,42
2021-02-09,PE114,1001,30
2021-02-09,PE114,1004,21
2021-02-09,EC115,1000,35
2021-02-09,EC115,1001,14
2021-02-09,EC115,1002,55
2021-02-09,EC115,1003,1
2021-02-09,EC115,1004,14
2021-02-09,CO116,1000,15
2021-02-09,CO116,1001,24
2021-02-09,CO116,1003,7
2021-02-09,CO116,1004,4
2021-02-09,MX117,1000,25
2021-02-09,MX117,1001,2
2021-02-09,MX117,1002,28
2021-02-09,MX117,1003,21
2021-02-09,MX117,1004,15
2021-02-09,EC118,1000,12
2021-02-09,EC118,1001,19
2021-02-09,EC118,1003,5
2021-02-09,EC118,1004,28
2021-02-09,CA119,1000,7
2021-02-09,CA119,1001,18
2021-02-09,CA119,1002,39
2021-02-09,CA119,1003,9
2021-02-09,CA119,1004,3
2021-02-10,US100,1000,71
2021-02-10,US100,1001,17
2021-02-10,US100,1002,41
2021-02-10,US100,1003,43
2021-02-10,PE101,1000,6
2021-02-10,PE101,1001,46
2021-02-10,PE101,1002,39
2021-02-10,PE101,1003,69
2021-02-10,PE101,1004,50
2021-02-10,CO102,1000,34
2021-02-10,CO102,1001,38
2021-02-10,CO102,1002,78
2021-02-10,CO102,1003,54
2021-02-10,CO102,1004,78
2021-02-10,CO103,1000,5
2021-02-10,CO103,1001,17
2021-02-10,CO103,1002,7
2021-02-10,CO103,1003,8
2021-02-10,CO104,1000,38
2021-02-10,CO104,1001,9
2021-02-10,CO104,1003,30
2021-02-10,CO104,1004,39
2021-02-10,CA105,1000,6
2021-02-10,CA105,1001,9
2021-02-10,CA105,1002,62
2021-02-10,MX106,1000,37
2021-02-10,MX106,1001,13
2021-02-10,MX106,1002,65
2021-02-10,MX106,1003,21
2021-02-10,MX106,1004,54
2021-02-10,MX107,1000,14
2021-02-10,MX107,1001,14
2021-02-10,MX107,1002,11
2021-02-10,MX107,1003,6
2021-02-10,MX107,1004,25
2021-02-10,CO108,1000,34
2021-02-10,CO108,1001,4
2021-02-10,CO108,1003,28
2021-02-10,EC109,1000,7
2021-02-10,EC109,1001,15
2021-02-10,EC110,1000,17
2021-02-10,EC110,1001,9
2021-02-10,EC110,1002,48
2021-02-10,EC110,1003,34
2021-02-10,EC110,1004,53
2021-02-10,CA111,1000,86
2021-02-10,CA111,1001,33
2021-02-10,CA111,1002,3
2021-02-10,CA111,1003,103
2021-02-10,CO112,1000,6
2021-02-10,CO112,1001,10
2021-02-10,CO112,1002,36
2021-02-10,CO112,1003,16
2021-02-10,CO112,1004,25
2021-02-10,CO113,1000,16
2021-02-10,CO113,1001,13
2021-02-10,CO113,1002,4
2021-02-10,CO113,1003,12
2021-02-10,CO113,1004,1
2021-02-10,PE114,1000,17
2021-02-10,PE114,1001,35
2021-02-10,PE114,1004,66
2021-02-10,EC115,1000,20
2021-02-10,EC115,1001,8
2021-02-10,EC115,1002,21
2021-02-10,EC115,1003,11
2021-02-10,EC115,1004,41
2021-02-10,CO116,1000,7
2021-02-10,CO116,1001,29
2021-02-10,CO116,1003,11
2021-02-10,CO116,1004,42
2021-02-10,MX117,1000,9
2021-02-10,MX117,1001,4
2021-02-10,MX117,1002,17
2021-02-10,MX117,1003,17
2021-02-10,MX117,1004,25
2021-02-10,EC118,1000,23
2021-02-10,EC118,1001,8
2021-02-10,EC118,1004,15
2021-02-10,CA119,1001,11
2021-02-10,CA119,1002,39
2021-02-10,CA119,1003,38
2021-02-10,CA119,1004,24
2021-02-11,US100,1000,89
2021-02-11,US100,1001,57
2021-02-11,US100,1002,35
2021-02-11,US100,1003,79
2021-02-11,PE101,1000,5
2021-02-11,PE101,1001,29
2021-02-11,PE101,1002,22
2021-02-11,PE101,1003,13
2021-02-11,PE101,1004,53
2021-02-11,CO102,1000,20
2021-02-11,CO102,1001,14
2021-02-11,CO102,1002,21
2021-02-11,CO102,1004,51
2021-02-11,CO103,1000,15
2021-02-11,CO103,1001,16
2021-02-11,CO103,1002,3
2021-02-11,CO104,1000,3
2021-02-11,CO104,1001,5
2021-02-11,CO104,1003,4
2021-02-11,CO104,1004,52
2021-02-11,CA105,1000,45
2021-02-11,CA105,1001,24
2021-02-11,CA105,1002,36
2021-02-11,MX106,1000,11
2021-02-11,MX106,1001,16
2021-02-11,MX106,1002,29
2021-02-11,MX106,1003,3
2021-02-11,MX107,1000,26
2021-02-11,MX107,1002,43
2021-02-11,MX107,1003,6
2021-02-11,MX107,1004,13
2021-02-11,CO108,1000,4
2021-02-11,CO108,1001,25
2021-02-11,CO108,1003,20
2021-02-11,EC109,1000,7
2021-02-11,EC109,1001,18
2021-02-11,EC109,1002,40
2021-02-11,EC110,1000,3
2021-02-11,EC110,1001,28
2021-02-11,EC110,1002,60
2021-02-11,EC110,1003,39
2021-02-11,EC110,1004,5
2021-02-11,CA111,1001,65
2021-02-11,CA111,1002,75
2021-02-11,CA111,1003,60
2021-02-11,CO112,1000,9
2021-02-11,CO112,1001,8
2021-02-11,CO112,1002,17
2021-02-11,CO112,1003,4
2021-02-11,CO112,1004,40
2021-02-11,CO113,1000,17
2021-02-11,CO113,1001,8
2021-02-11,CO113,1002,2
2021-02-11,CO113,1003,22
2021-02-11,PE114,1000,45
2021-02-11,PE114,1001,15
2021-02-11,PE114,1004,51
2021-02-11,EC115,1000,18
2021-02-11,EC115,1002,53
2021-02-11,EC115,1003,21
2021-02-11,EC115,1004,4
2021-02-11,CO116,1000,1
2021-02-11,CO116,1001,1
2021-02-11,CO116,1002,41
2021-02-11,CO116,1003,19
2021-02-11,CO116,1004,54
2021-02-11,MX117,1001,3
2021-02-11,MX117,1002,39
2021-02-11,MX117,1003,17
2021-02-11,MX117,1004,36
2021-02-11,EC118,1000,9
2021-02-11,EC118,1001,27
2021-02-11,EC118,1002,34
2021-02-11,EC118,1004,4
2021-02-11,CA119,1000,14
2021-02-11,CA119,1001,7
2021-02-11,CA119,1002,9
2021-02-11,CA119,1003,8
2021-02-11,CA119,1004,18
2021-02-12,US100,1000,107
2021-02-12,US100,1001,61
2021-02-12,US100,1002,68
2021-02-12,US100,1003,23
2021-02-12,PE101,1000,67
2021-02-12,PE101,1001,27
2021-02-12,PE101,1002,29
2021-02-12,PE101,1004,11
2021-02-12,CO102,1000,31
2021-02-12,CO102,1001,27
2021-02-12,CO102,1002,64
2021-02-12,CO102,1003,53
2021-02-12,CO102,1004,50
2021-02-12,CO103,1000,6
2021-02-12,CO103,1001,5
2021-02-12,CO103,1002,40
2021-02-12,CO104,1000,34
2021-02-12,CO104,1001,20
2021-02-12,CO104,1003,25
2021-02-12,CO104,1004,36
2021-02-12,CA105,1000,54
2021-02-12,CA105,1001,16
2021-02-12,CA105,1003,72
2021-02-12,MX106,1000,35
2021-02-12,MX106,1001,5
2021-02-12,MX106,1002,63
2021-02-12,MX106,1003,47
2021-02-12,MX106,1004,17
2021-02-12,MX107,1000,21
2021-02-12,MX107,1001,14
2021-02-12,MX107,1002,6
